"ntree" "mtry" "region" "year" "accuracy"
400 20 31 2018 0.9559
800 20 31 2018 0.9597
100 40 31 2018 0.9602
200 40 31 2018 0.9671
400 40 31 2018 0.9648
800 40 31 2018 0.9653
100 5 31 2019 0.9467
200 5 31 2019 0.954
400 5 31 2019 0.9626
800 5 31 2019 0.9559
100 10 31 2019 0.9552
200 10 31 2019 0.9565
400 10 31 2019 0.9587
800 10 31 2019 0.9519
100 20 31 2019 0.9612
200 20 31 2019 0.9534
400 20 31 2019 0.9531
800 20 31 2019 0.9626
100 40 31 2019 0.9613
200 40 31 2019 0.9625
400 40 31 2019 0.9654
800 40 31 2019 0.9602
100 5 32 2013 0.9237
200 5 32 2013 0.9245
400 5 32 2013 0.9304
800 5 32 2013 0.9268
100 10 32 2013 0.9384
200 10 32 2013 0.931
400 10 32 2013 0.9266
800 10 32 2013 0.9314
100 20 32 2013 0.9293
200 20 32 2013 0.936
400 20 32 2013 0.9437
800 20 32 2013 0.937
100 40 32 2013 0.9339
200 40 32 2013 0.9459
400 40 32 2013 0.936
800 40 32 2013 0.9378
100 5 32 2014 0.9279
200 5 32 2014 0.923
400 5 32 2014 0.929
800 5 32 2014 0.934
100 10 32 2014 0.9288
200 10 32 2014 0.9347
400 10 32 2014 0.9372
800 10 32 2014 0.9279
100 20 32 2014 0.9251
200 20 32 2014 0.9409
400 20 32 2014 0.937
800 20 32 2014 0.9367
100 40 32 2014 0.9354
200 40 32 2014 0.9372
400 40 32 2014 0.933
800 40 32 2014 0.9394
100 5 32 2015 0.9206
200 5 32 2015 0.9225
400 5 32 2015 0.9277
800 5 32 2015 0.9343
100 10 32 2015 0.9245
200 10 32 2015 0.9292
400 10 32 2015 0.9269
800 10 32 2015 0.9333
100 20 32 2015 0.9368
200 20 32 2015 0.9371
400 20 32 2015 0.9284
800 20 32 2015 0.9331
100 40 32 2015 0.9376
200 40 32 2015 0.9323
400 40 32 2015 0.9382
800 40 32 2015 0.9337
100 5 32 2016 0.9223
200 5 32 2016 0.9262
400 5 32 2016 0.926
800 5 32 2016 0.9342
100 10 32 2016 0.9354
200 10 32 2016 0.9363
400 10 32 2016 0.9318
800 10 32 2016 0.9346
100 20 32 2016 0.9318
200 20 32 2016 0.9415
400 20 32 2016 0.9324
800 20 32 2016 0.9295
100 40 32 2016 0.9279
200 40 32 2016 0.938
400 40 32 2016 0.9383
800 40 32 2016 0.9425
100 5 32 2017 0.9236
200 5 32 2017 0.9225
400 5 32 2017 0.9295
800 5 32 2017 0.928
100 10 32 2017 0.9349
200 10 32 2017 0.9297
400 10 32 2017 0.9266
800 10 32 2017 0.9345
100 20 32 2017 0.9297
200 20 32 2017 0.9413
400 20 32 2017 0.9428
800 20 32 2017 0.9334
100 40 32 2017 0.9335
200 40 32 2017 0.93
400 40 32 2017 0.9333
800 40 32 2017 0.9311
100 5 32 2018 0.9178
200 5 32 2018 0.9222
400 5 32 2018 0.9205
800 5 32 2018 0.9221
100 10 32 2018 0.9223
200 10 32 2018 0.9282
400 10 32 2018 0.9313
800 10 32 2018 0.9266
100 20 32 2018 0.9357
200 20 32 2018 0.9341
400 20 32 2018 0.9299
800 20 32 2018 0.9396
100 40 32 2018 0.9305
200 40 32 2018 0.9323
400 40 32 2018 0.9354
800 40 32 2018 0.9377
100 5 32 2019 0.9216
200 5 32 2019 0.9396
400 5 32 2019 0.9375
800 5 32 2019 0.9285
100 10 32 2019 0.9337
200 10 32 2019 0.9295
400 10 32 2019 0.9266
800 10 32 2019 0.9296
100 20 32 2019 0.9368
200 20 32 2019 0.9394
400 20 32 2019 0.9384
800 20 32 2019 0.9295
100 40 32 2019 0.9237
200 40 32 2019 0.9445
400 40 32 2019 0.9371
800 40 32 2019 0.9406
100 5 33 2013 0.9158
200 5 33 2013 0.912
400 5 33 2013 0.9168
800 5 33 2013 0.9173
100 10 33 2013 0.9215
200 10 33 2013 0.9219
400 10 33 2013 0.923
800 10 33 2013 0.922
100 20 33 2013 0.9273
200 20 33 2013 0.9302
400 20 33 2013 0.9318
800 20 33 2013 0.9321
100 40 33 2013 0.925
200 40 33 2013 0.9295
400 40 33 2013 0.928
800 40 33 2013 0.927
100 5 33 2014 0.9212
200 5 33 2014 0.9242
400 5 33 2014 0.9212
800 5 33 2014 0.9197
100 10 33 2014 0.9242
200 10 33 2014 0.9246
400 10 33 2014 0.9291
800 10 33 2014 0.9261
100 20 33 2014 0.9277
200 20 33 2014 0.931
400 20 33 2014 0.9219
800 20 33 2014 0.9276
100 40 33 2014 0.9312
200 40 33 2014 0.9322
400 40 33 2014 0.9234
800 40 33 2014 0.9311
100 5 33 2015 0.9071
200 5 33 2015 0.9209
400 5 33 2015 0.9154
800 5 33 2015 0.912
100 10 33 2015 0.9076
200 10 33 2015 0.922
400 10 33 2015 0.9168
800 10 33 2015 0.9247
100 20 33 2015 0.9203
200 20 33 2015 0.9257
400 20 33 2015 0.9256
800 20 33 2015 0.9287
100 40 33 2015 0.9215
200 40 33 2015 0.9162
400 40 33 2015 0.9277
800 40 33 2015 0.9295
100 5 33 2016 0.9132
200 5 33 2016 0.9136
400 5 33 2016 0.9165
800 5 33 2016 0.9147
100 10 33 2016 0.9191
200 10 33 2016 0.9184
400 10 33 2016 0.9093
800 10 33 2016 0.926
100 20 33 2016 0.9275
200 20 33 2016 0.9203
400 20 33 2016 0.9196
800 20 33 2016 0.9269
100 40 33 2016 0.9223
200 40 33 2016 0.9249
400 40 33 2016 0.9299
800 40 33 2016 0.9228
100 5 33 2017 0.912
200 5 33 2017 0.9138
400 5 33 2017 0.9098
800 5 33 2017 0.9184
100 10 33 2017 0.9182
200 10 33 2017 0.9239
400 10 33 2017 0.9107
800 10 33 2017 0.9174
100 20 33 2017 0.9287
200 20 33 2017 0.9246
400 20 33 2017 0.9235
800 20 33 2017 0.9274
100 40 33 2017 0.9277
200 40 33 2017 0.9264
400 40 33 2017 0.926
800 40 33 2017 0.93
100 5 33 2018 0.9184
200 5 33 2018 0.912
400 5 33 2018 0.921
800 5 33 2018 0.9221
100 10 33 2018 0.9207
200 10 33 2018 0.9164
400 10 33 2018 0.9224
800 10 33 2018 0.9127
100 20 33 2018 0.9233
200 20 33 2018 0.926
400 20 33 2018 0.9147
800 20 33 2018 0.9253
100 40 33 2018 0.9225
200 40 33 2018 0.9182
400 40 33 2018 0.9252
800 40 33 2018 0.9278
100 5 33 2019 0.9145
200 5 33 2019 0.9164
400 5 33 2019 0.9244
800 5 33 2019 0.9175
100 10 33 2019 0.9281
200 10 33 2019 0.9232
400 10 33 2019 0.9246
800 10 33 2019 0.9268
100 20 33 2019 0.9373
200 20 33 2019 0.9225
400 20 33 2019 0.9313
800 20 33 2019 0.9291
100 40 33 2019 0.9347
200 40 33 2019 0.9325
400 40 33 2019 0.9291
800 40 33 2019 0.9355
100 5 35 2013 0.9464
200 5 35 2013 0.953
400 5 35 2013 0.9468
800 5 35 2013 0.9533
100 10 35 2013 0.9519
200 10 35 2013 0.9488
400 10 35 2013 0.9512
800 10 35 2013 0.945
100 20 35 2013 0.9519
200 20 35 2013 0.9524
400 20 35 2013 0.9571
800 20 35 2013 0.9525
100 40 35 2013 0.9543
200 40 35 2013 0.9543
400 40 35 2013 0.9439
800 40 35 2013 0.9602
100 5 35 2014 0.9516
200 5 35 2014 0.9478
400 5 35 2014 0.9526
800 5 35 2014 0.956
100 10 35 2014 0.9583
200 10 35 2014 0.9558
400 10 35 2014 0.9505
800 10 35 2014 0.957
100 20 35 2014 0.9556
200 20 35 2014 0.9566
400 20 35 2014 0.952
800 20 35 2014 0.9601
100 40 35 2014 0.9574
200 40 35 2014 0.9509
400 40 35 2014 0.9564
800 40 35 2014 0.9599
100 5 35 2015 0.9451
200 5 35 2015 0.9556
400 5 35 2015 0.95
800 5 35 2015 0.9461
100 10 35 2015 0.9535
200 10 35 2015 0.9524
400 10 35 2015 0.9557
800 10 35 2015 0.955
100 20 35 2015 0.9589
200 20 35 2015 0.9531
400 20 35 2015 0.9558
800 20 35 2015 0.9546
100 40 35 2015 0.9645
200 40 35 2015 0.9544
400 40 35 2015 0.9612
800 40 35 2015 0.9591
100 5 35 2016 0.9463
200 5 35 2016 0.9557
400 5 35 2016 0.956
800 5 35 2016 0.9579
100 10 35 2016 0.9475
200 10 35 2016 0.9594
400 10 35 2016 0.9525
800 10 35 2016 0.9589
100 20 35 2016 0.9567
200 20 35 2016 0.9526
400 20 35 2016 0.9526
800 20 35 2016 0.9497
100 40 35 2016 0.9493
200 40 35 2016 0.9622
400 40 35 2016 0.9566
800 40 35 2016 0.9534
100 5 35 2017 0.946
200 5 35 2017 0.9478
400 5 35 2017 0.9542
800 5 35 2017 0.9559
100 10 35 2017 0.9555
200 10 35 2017 0.9491
400 10 35 2017 0.9536
800 10 35 2017 0.9563
100 20 35 2017 0.9541
200 20 35 2017 0.9647
400 20 35 2017 0.9517
800 20 35 2017 0.956
100 40 35 2017 0.9515
200 40 35 2017 0.9531
400 40 35 2017 0.9631
800 40 35 2017 0.9602
100 5 35 2018 0.9383
200 5 35 2018 0.9422
400 5 35 2018 0.9499
800 5 35 2018 0.9536
100 10 35 2018 0.9517
200 10 35 2018 0.9512
400 10 35 2018 0.9538
800 10 35 2018 0.9541
100 20 35 2018 0.9516
200 20 35 2018 0.9433
400 20 35 2018 0.9538
800 20 35 2018 0.9517
100 40 35 2018 0.9543
200 40 35 2018 0.9514
400 40 35 2018 0.9588
800 40 35 2018 0.9575
100 5 35 2019 0.948
200 5 35 2019 0.9519
400 5 35 2019 0.9508
800 5 35 2019 0.9429
100 10 35 2019 0.9514
200 10 35 2019 0.956
400 10 35 2019 0.9514
800 10 35 2019 0.9493
100 20 35 2019 0.949
200 20 35 2019 0.9555
400 20 35 2019 0.9529
800 20 35 2019 0.9555
100 40 35 2019 0.959
200 40 35 2019 0.9583
400 40 35 2019 0.9609
800 40 35 2019 0.9552
100 5 36 2013 0.9438
200 5 36 2013 0.9441
400 5 36 2013 0.9504
800 5 36 2013 0.9444
100 10 36 2013 0.9517
200 10 36 2013 0.9561
400 10 36 2013 0.9563
800 10 36 2013 0.955
100 20 36 2013 0.9508
200 20 36 2013 0.9539
400 20 36 2013 0.9545
800 20 36 2013 0.947
100 40 36 2013 0.9526
200 40 36 2013 0.9593
400 40 36 2013 0.9619
800 40 36 2013 0.9521
100 5 36 2014 0.9505
200 5 36 2014 0.9562
400 5 36 2014 0.9453
800 5 36 2014 0.9567
100 10 36 2014 0.9446
200 10 36 2014 0.9587
400 10 36 2014 0.9511
800 10 36 2014 0.9518
100 20 36 2014 0.9557
200 20 36 2014 0.9459
400 20 36 2014 0.9522
800 20 36 2014 0.9556
100 40 36 2014 0.9497
200 40 36 2014 0.9664
400 40 36 2014 0.9536
800 40 36 2014 0.9561
100 5 36 2015 0.9402
200 5 36 2015 0.9486
400 5 36 2015 0.9476
800 5 36 2015 0.9418
100 10 36 2015 0.9447
200 10 36 2015 0.9405
400 10 36 2015 0.949
800 10 36 2015 0.9478
100 20 36 2015 0.9526
200 20 36 2015 0.9535
400 20 36 2015 0.9569
800 20 36 2015 0.9458
100 40 36 2015 0.9588
200 40 36 2015 0.9554
400 40 36 2015 0.9592
800 40 36 2015 0.9585
100 5 36 2016 0.9559
200 5 36 2016 0.9485
400 5 36 2016 0.9387
800 5 36 2016 0.9463
100 10 36 2016 0.9421
200 10 36 2016 0.9444
400 10 36 2016 0.9536
800 10 36 2016 0.9547
100 20 36 2016 0.9519
200 20 36 2016 0.9499
400 20 36 2016 0.9451
800 20 36 2016 0.9542
100 40 36 2016 0.9582
200 40 36 2016 0.949
400 40 36 2016 0.9528
800 40 36 2016 0.9527
100 5 36 2017 0.9508
200 5 36 2017 0.9444
400 5 36 2017 0.9434
800 5 36 2017 0.9479
100 10 36 2017 0.9531
200 10 36 2017 0.9561
400 10 36 2017 0.951
800 10 36 2017 0.9534
100 20 36 2017 0.953
200 20 36 2017 0.9566
400 20 36 2017 0.9569
800 20 36 2017 0.9487
100 40 36 2017 0.9465
200 40 36 2017 0.9577
400 40 36 2017 0.9468
800 40 36 2017 0.9495
100 5 36 2018 0.9416
200 5 36 2018 0.9433
400 5 36 2018 0.9322
800 5 36 2018 0.9472
100 10 36 2018 0.9535
200 10 36 2018 0.9415
400 10 36 2018 0.9462
800 10 36 2018 0.9543
100 20 36 2018 0.9518
200 20 36 2018 0.9514
400 20 36 2018 0.9503
800 20 36 2018 0.9503
100 40 36 2018 0.9489
200 40 36 2018 0.9544
400 40 36 2018 0.9532
800 40 36 2018 0.9494
100 5 36 2019 0.946
200 5 36 2019 0.9449
400 5 36 2019 0.9434
800 5 36 2019 0.9492
100 10 36 2019 0.9434
200 10 36 2019 0.9476
400 10 36 2019 0.9521
800 10 36 2019 0.9474
100 20 36 2019 0.9561
200 20 36 2019 0.959
400 20 36 2019 0.9468
800 20 36 2019 0.9522
100 40 36 2019 0.9514
200 40 36 2019 0.9556
400 40 36 2019 0.9458
800 40 36 2019 0.9547
100 5 37 2013 0.8743
200 5 37 2013 0.8854
400 5 37 2013 0.8853
800 5 37 2013 0.8798
100 10 37 2013 0.8818
200 10 37 2013 0.8872
400 10 37 2013 0.8808
800 10 37 2013 0.8746
100 20 37 2013 0.8788
200 20 37 2013 0.8994
400 20 37 2013 0.8851
800 20 37 2013 0.8833
100 40 37 2013 0.8824
200 40 37 2013 0.8798
400 40 37 2013 0.8831
800 40 37 2013 0.8898
100 5 37 2014 0.8729
200 5 37 2014 0.8931
400 5 37 2014 0.8742
800 5 37 2014 0.8773
100 10 37 2014 0.8755
200 10 37 2014 0.8813
400 10 37 2014 0.8868
800 10 37 2014 0.8813
100 20 37 2014 0.878
200 20 37 2014 0.8766
400 20 37 2014 0.8909
800 20 37 2014 0.8865
100 40 37 2014 0.8956
200 40 37 2014 0.8994
400 40 37 2014 0.8891
800 40 37 2014 0.8848
100 5 37 2015 0.8859
200 5 37 2015 0.8681
400 5 37 2015 0.879
800 5 37 2015 0.8855
100 10 37 2015 0.8831
200 10 37 2015 0.882
400 10 37 2015 0.8872
800 10 37 2015 0.8857
100 20 37 2015 0.883
200 20 37 2015 0.8794
400 20 37 2015 0.8868
800 20 37 2015 0.8916
100 40 37 2015 0.9022
200 40 37 2015 0.8852
400 40 37 2015 0.8859
800 40 37 2015 0.9041
100 5 37 2016 0.8736
200 5 37 2016 0.8895
400 5 37 2016 0.8741
800 5 37 2016 0.8704
100 10 37 2016 0.8856
200 10 37 2016 0.8781
400 10 37 2016 0.866
800 10 37 2016 0.8924
100 20 37 2016 0.8953
200 20 37 2016 0.8939
400 20 37 2016 0.898
800 20 37 2016 0.8817
100 40 37 2016 0.9074
200 40 37 2016 0.9034
400 40 37 2016 0.9058
800 40 37 2016 0.9008
100 5 37 2017 0.8841
200 5 37 2017 0.8791
400 5 37 2017 0.8905
800 5 37 2017 0.8863
100 10 37 2017 0.8758
200 10 37 2017 0.8738
400 10 37 2017 0.8946
800 10 37 2017 0.8932
100 20 37 2017 0.8983
200 20 37 2017 0.8906
400 20 37 2017 0.8797
800 20 37 2017 0.8868
100 40 37 2017 0.8923
200 40 37 2017 0.8965
400 40 37 2017 0.8944
800 40 37 2017 0.8822
100 5 37 2018 0.8831
200 5 37 2018 0.8912
400 5 37 2018 0.8849
800 5 37 2018 0.8769
100 10 37 2018 0.8801
200 10 37 2018 0.8938
400 10 37 2018 0.8895
800 10 37 2018 0.8856
100 20 37 2018 0.886
200 20 37 2018 0.9027
400 20 37 2018 0.9006
800 20 37 2018 0.8949
100 40 37 2018 0.894
200 40 37 2018 0.8895
400 40 37 2018 0.8874
800 40 37 2018 0.9032
100 5 37 2019 0.8708
200 5 37 2019 0.8717
400 5 37 2019 0.8829
800 5 37 2019 0.8777
100 10 37 2019 0.8811
200 10 37 2019 0.8905
400 10 37 2019 0.8789
800 10 37 2019 0.8836
100 20 37 2019 0.8886
200 20 37 2019 0.8824
400 20 37 2019 0.8908
800 20 37 2019 0.895
100 40 37 2019 0.8925
200 40 37 2019 0.8855
400 40 37 2019 0.8833
800 40 37 2019 0.8894
100 5 38 2013 0.9105
200 5 38 2013 0.9103
400 5 38 2013 0.9073
800 5 38 2013 0.9026
100 10 38 2013 0.9094
200 10 38 2013 0.9142
400 10 38 2013 0.9123
800 10 38 2013 0.9116
100 20 38 2013 0.9169
200 20 38 2013 0.9171
400 20 38 2013 0.9163
800 20 38 2013 0.9091
100 40 38 2013 0.9151
200 40 38 2013 0.913
400 40 38 2013 0.9212
800 40 38 2013 0.9166
100 5 38 2014 0.9082
200 5 38 2014 0.9184
400 5 38 2014 0.9069
800 5 38 2014 0.9058
100 10 38 2014 0.9175
200 10 38 2014 0.9147
400 10 38 2014 0.9185
800 10 38 2014 0.9256
100 20 38 2014 0.9168
200 20 38 2014 0.9166
400 20 38 2014 0.9231
800 20 38 2014 0.9209
100 40 38 2014 0.9216
200 40 38 2014 0.9173
400 40 38 2014 0.9175
800 40 38 2014 0.9201
100 5 38 2015 0.9104
200 5 38 2015 0.9153
400 5 38 2015 0.9178
800 5 38 2015 0.9045
100 10 38 2015 0.9217
200 10 38 2015 0.9114
400 10 38 2015 0.9131
800 10 38 2015 0.922
100 20 38 2015 0.9141
200 20 38 2015 0.9124
400 20 38 2015 0.9206
800 20 38 2015 0.9123
100 40 38 2015 0.9084
200 40 38 2015 0.9164
400 40 38 2015 0.9158
800 40 38 2015 0.9155
100 5 38 2016 0.9138
200 5 38 2016 0.9106
400 5 38 2016 0.9152
800 5 38 2016 0.9054
100 10 38 2016 0.9189
200 10 38 2016 0.9097
400 10 38 2016 0.9139
800 10 38 2016 0.9172
100 20 38 2016 0.9214
200 20 38 2016 0.9203
400 20 38 2016 0.9238
800 20 38 2016 0.9234
100 40 38 2016 0.9146
200 40 38 2016 0.9225
400 40 38 2016 0.9175
800 40 38 2016 0.9212
100 5 38 2017 0.903
200 5 38 2017 0.9223
400 5 38 2017 0.9123
800 5 38 2017 0.9155
100 10 38 2017 0.9229
200 10 38 2017 0.9113
400 10 38 2017 0.9167
800 10 38 2017 0.9204
100 20 38 2017 0.918
200 20 38 2017 0.9272
400 20 38 2017 0.92
800 20 38 2017 0.9247
100 40 38 2017 0.9243
200 40 38 2017 0.9147
400 40 38 2017 0.9369
800 40 38 2017 0.9211
100 5 38 2018 0.9067
200 5 38 2018 0.9034
400 5 38 2018 0.9051
800 5 38 2018 0.9102
100 10 38 2018 0.9236
200 10 38 2018 0.9067
400 10 38 2018 0.9075
800 10 38 2018 0.914
100 20 38 2018 0.9129
200 20 38 2018 0.9144
400 20 38 2018 0.9151
800 20 38 2018 0.9185
100 40 38 2018 0.9213
200 40 38 2018 0.9222
400 40 38 2018 0.9192
800 40 38 2018 0.9194
100 5 38 2019 0.9156
200 5 38 2019 0.9089
400 5 38 2019 0.9211
800 5 38 2019 0.9093
100 10 38 2019 0.9218
200 10 38 2019 0.9126
400 10 38 2019 0.9213
800 10 38 2019 0.9137
100 20 38 2019 0.9142
200 20 38 2019 0.9115
400 20 38 2019 0.9259
800 20 38 2019 0.9119
100 40 38 2019 0.9241
200 40 38 2019 0.9148
400 40 38 2019 0.9178
800 40 38 2019 0.9066
100 5 2 2014 0.953
200 5 2 2014 0.9445
400 5 2 2014 0.9491
800 5 2 2014 0.945
100 10 2 2014 0.9413
200 10 2 2014 0.9417
400 10 2 2014 0.9497
800 10 2 2014 0.9556
100 20 2 2014 0.9492
200 20 2 2014 0.9564
400 20 2 2014 0.9523
800 20 2 2014 0.9466
100 40 2 2014 0.9553
200 40 2 2014 0.9421
400 40 2 2014 0.9536
800 40 2 2014 0.9513
100 5 2 2015 0.9408
200 5 2 2015 0.9403
400 5 2 2015 0.9429
800 5 2 2015 0.9404
100 10 2 2015 0.9503
200 10 2 2015 0.9526
400 10 2 2015 0.9422
800 10 2 2015 0.9476
100 20 2 2015 0.9459
200 20 2 2015 0.9502
400 20 2 2015 0.9489
800 20 2 2015 0.9451
100 40 2 2015 0.9543
200 40 2 2015 0.9453
400 40 2 2015 0.9472
800 40 2 2015 0.9507
100 5 2 2016 0.9453
200 5 2 2016 0.9483
400 5 2 2016 0.9423
800 5 2 2016 0.9379
100 10 2 2016 0.9493
200 10 2 2016 0.9527
400 10 2 2016 0.9498
800 10 2 2016 0.9442
100 20 2 2016 0.9497
200 20 2 2016 0.9467
400 20 2 2016 0.9488
800 20 2 2016 0.9392
100 40 2 2016 0.9482
200 40 2 2016 0.9485
400 40 2 2016 0.9504
800 40 2 2016 0.9515
100 5 2 2017 0.943
200 5 2 2017 0.9476
400 5 2 2017 0.9454
800 5 2 2017 0.9447
100 10 2 2017 0.9369
200 10 2 2017 0.9514
400 10 2 2017 0.9555
800 10 2 2017 0.9442
100 20 2 2017 0.9463
200 20 2 2017 0.9479
400 20 2 2017 0.955
800 20 2 2017 0.951
100 40 2 2017 0.952
200 40 2 2017 0.9462
400 40 2 2017 0.9535
800 40 2 2017 0.9472
100 5 2 2018 0.9421
200 5 2 2018 0.9459
400 5 2 2018 0.944
800 5 2 2018 0.9473
100 10 2 2018 0.9432
200 10 2 2018 0.9466
400 10 2 2018 0.9481
800 10 2 2018 0.9527
100 20 2 2018 0.9493
200 20 2 2018 0.96
400 20 2 2018 0.9554
800 20 2 2018 0.9568
100 40 2 2018 0.9581
200 40 2 2018 0.9558
400 40 2 2018 0.9515
800 40 2 2018 0.9559
100 5 2 2019 0.9477
200 5 2 2019 0.9418
400 5 2 2019 0.9483
800 5 2 2019 0.9458
100 10 2 2019 0.9487
200 10 2 2019 0.9504
400 10 2 2019 0.9475
800 10 2 2019 0.9504
100 20 2 2019 0.9534
200 20 2 2019 0.9508
400 20 2 2019 0.9497
800 20 2 2019 0.9486
100 40 2 2019 0.9557
200 40 2 2019 0.9497
400 40 2 2019 0.9561
800 40 2 2019 0.9554
100 5 2 2020 0.9492
200 5 2 2020 0.9485
400 5 2 2020 0.951
800 5 2 2020 0.948
100 10 2 2020 0.9543
200 10 2 2020 0.95
400 10 2 2020 0.9498
800 10 2 2020 0.951
100 20 2 2020 0.9536
200 20 2 2020 0.9582
400 20 2 2020 0.9526
800 20 2 2020 0.9577
100 40 2 2020 0.96
200 40 2 2020 0.9522
400 40 2 2020 0.9489
800 40 2 2020 0.9569
100 5 8 2014 0.9211
200 5 8 2014 0.9168
400 5 8 2014 0.9105
800 5 8 2014 0.9236
100 10 8 2014 0.9199
200 10 8 2014 0.9289
400 10 8 2014 0.9277
800 10 8 2014 0.9216
100 20 8 2014 0.9237
200 20 8 2014 0.9249
400 20 8 2014 0.9236
800 20 8 2014 0.9247
100 40 8 2014 0.9273
200 40 8 2014 0.9243
400 40 8 2014 0.9284
800 40 8 2014 0.9339
100 5 8 2015 0.9187
200 5 8 2015 0.9213
400 5 8 2015 0.9265
800 5 8 2015 0.9158
100 10 8 2015 0.9182
200 10 8 2015 0.9176
400 10 8 2015 0.9242
800 10 8 2015 0.9195
100 20 8 2015 0.93
200 20 8 2015 0.9221
400 20 8 2015 0.9281
800 20 8 2015 0.9315
100 40 8 2015 0.9241
200 40 8 2015 0.929
400 40 8 2015 0.9191
800 40 8 2015 0.9265
100 5 8 2016 0.9053
200 5 8 2016 0.9105
400 5 8 2016 0.9048
800 5 8 2016 0.9082
100 10 8 2016 0.9145
200 10 8 2016 0.9227
400 10 8 2016 0.9195
800 10 8 2016 0.9267
100 20 8 2016 0.9173
200 20 8 2016 0.9103
400 20 8 2016 0.9153
800 20 8 2016 0.9152
100 40 8 2016 0.9189
200 40 8 2016 0.9161
400 40 8 2016 0.9184
800 40 8 2016 0.9327
100 5 8 2017 0.9006
200 5 8 2017 0.905
400 5 8 2017 0.9134
800 5 8 2017 0.9108
100 10 8 2017 0.9188
200 10 8 2017 0.9233
400 10 8 2017 0.9056
800 10 8 2017 0.924
100 20 8 2017 0.9166
200 20 8 2017 0.9126
400 20 8 2017 0.9153
800 20 8 2017 0.9134
100 40 8 2017 0.9251
200 40 8 2017 0.9224
400 40 8 2017 0.9279
800 40 8 2017 0.917
100 5 8 2018 0.9104
200 5 8 2018 0.9127
400 5 8 2018 0.9128
800 5 8 2018 0.9103
100 10 8 2018 0.9148
200 10 8 2018 0.9287
400 10 8 2018 0.9229
800 10 8 2018 0.9245
100 20 8 2018 0.9178
200 20 8 2018 0.9191
400 20 8 2018 0.9127
800 20 8 2018 0.9262
100 40 8 2018 0.9288
200 40 8 2018 0.9288
400 40 8 2018 0.928
800 40 8 2018 0.9181
100 5 8 2019 0.9149
200 5 8 2019 0.9219
400 5 8 2019 0.9104
800 5 8 2019 0.9244
100 10 8 2019 0.926
200 10 8 2019 0.9164
400 10 8 2019 0.9214
800 10 8 2019 0.9264
100 20 8 2019 0.9145
200 20 8 2019 0.9208
400 20 8 2019 0.9171
800 20 8 2019 0.9244
100 40 8 2019 0.9192
200 40 8 2019 0.9212
400 40 8 2019 0.9334
800 40 8 2019 0.9216
100 5 8 2020 0.9084
200 5 8 2020 0.9149
400 5 8 2020 0.9133
800 5 8 2020 0.918
100 10 8 2020 0.9204
200 10 8 2020 0.9144
400 10 8 2020 0.9244
800 10 8 2020 0.9202
100 20 8 2020 0.924
200 20 8 2020 0.9273
400 20 8 2020 0.9287
800 20 8 2020 0.9243
100 40 8 2020 0.9232
200 40 8 2020 0.9178
400 40 8 2020 0.9227
800 40 8 2020 0.9284
100 5 10 2014 0.9386
200 5 10 2014 0.9486
400 5 10 2014 0.9476
800 5 10 2014 0.9457
100 10 10 2014 0.943
200 10 10 2014 0.9504
400 10 10 2014 0.9506
800 10 10 2014 0.9451
100 20 10 2014 0.9525
200 20 10 2014 0.9547
400 20 10 2014 0.9473
800 20 10 2014 0.9566
100 40 10 2014 0.947
200 40 10 2014 0.9575
400 40 10 2014 0.9512
800 40 10 2014 0.9623
100 5 10 2015 0.952
200 5 10 2015 0.9473
400 5 10 2015 0.9448
800 5 10 2015 0.9533
100 10 10 2015 0.9479
200 10 10 2015 0.9507
400 10 10 2015 0.9547
800 10 10 2015 0.952
100 20 10 2015 0.9477
200 20 10 2015 0.954
400 20 10 2015 0.9592
800 20 10 2015 0.9573
100 40 10 2015 0.9561
200 40 10 2015 0.9577
400 40 10 2015 0.9562
800 40 10 2015 0.9514
100 5 10 2016 0.9484
200 5 10 2016 0.943
400 5 10 2016 0.9572
800 5 10 2016 0.9449
100 10 10 2016 0.9528
200 10 10 2016 0.9468
400 10 10 2016 0.9512
800 10 10 2016 0.9522
100 20 10 2016 0.9491
200 20 10 2016 0.9575
400 20 10 2016 0.955
800 20 10 2016 0.9546
100 40 10 2016 0.953
200 40 10 2016 0.9564
400 40 10 2016 0.9495
800 40 10 2016 0.9526
100 5 10 2017 0.9504
200 5 10 2017 0.9453
400 5 10 2017 0.9499
800 5 10 2017 0.9519
100 10 10 2017 0.9525
200 10 10 2017 0.9386
400 10 10 2017 0.9556
800 10 10 2017 0.9451
100 20 10 2017 0.948
200 20 10 2017 0.9488
400 20 10 2017 0.9449
800 20 10 2017 0.9429
100 40 10 2017 0.949
200 40 10 2017 0.9428
400 40 10 2017 0.943
800 40 10 2017 0.9546
100 5 10 2018 0.9457
200 5 10 2018 0.9497
400 5 10 2018 0.9373
800 5 10 2018 0.9446
100 10 10 2018 0.9543
200 10 10 2018 0.9429
400 10 10 2018 0.9516
800 10 10 2018 0.9487
100 20 10 2018 0.9487
200 20 10 2018 0.9558
400 20 10 2018 0.9459
800 20 10 2018 0.9454
100 40 10 2018 0.9506
200 40 10 2018 0.947
400 40 10 2018 0.9504
800 40 10 2018 0.9554
100 5 10 2019 0.9456
200 5 10 2019 0.9474
400 5 10 2019 0.9453
