system:index,GLOB_ACC,SIZE,VERSION,YEAR,mapb,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000019,0.8777969018932874,581,mapbiomas_collection60_integration_v1,2004,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001a,0.7541436464088398,724,mapbiomas_collection60_integration_v1,2004,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001b,0.6554809843400448,448,mapbiomas_collection60_integration_v1,2004,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001c,0.6740547588005215,767,mapbiomas_collection60_integration_v1,2004,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001d,0.7517053206002728,733,mapbiomas_collection60_integration_v1,2004,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001e,0.6663489037178265,1049,mapbiomas_collection60_integration_v1,2004,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001f,0.7184466019417476,412,mapbiomas_collection60_integration_v1,2004,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000020,0.6539923954372624,526,mapbiomas_collection60_integration_v1,2004,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000021,0.6967144060657119,1187,mapbiomas_collection60_integration_v1,2004,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000022,0.6383647798742138,318,mapbiomas_collection60_integration_v1,2004,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000023,0.6457765667574932,367,mapbiomas_collection60_integration_v1,2004,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000024,0.6443148688046647,343,mapbiomas_collection60_integration_v1,2004,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000025,0.6931567328918322,453,mapbiomas_collection60_integration_v1,2004,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000000,0.6417112299465241,561,mapbiomas_collection60_integration_v1,2005,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000001,0.6594202898550725,690,mapbiomas_collection60_integration_v1,2005,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000002,0.7693144722524483,919,mapbiomas_collection60_integration_v1,2005,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000003,0.7020585048754063,923,mapbiomas_collection60_integration_v1,2005,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000004,0.7306590257879656,698,mapbiomas_collection60_integration_v1,2005,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000005,0.7570422535211268,284,mapbiomas_collection60_integration_v1,2005,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000006,0.6324786324786325,351,mapbiomas_collection60_integration_v1,2005,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000007,0.8522012578616353,318,mapbiomas_collection60_integration_v1,2005,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000008,0.890282131661442,638,mapbiomas_collection60_integration_v1,2005,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000009,0.8617021276595744,188,mapbiomas_collection60_integration_v1,2005,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000a,0.8717105263157895,304,mapbiomas_collection60_integration_v1,2005,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000b,0.7941176470588235,510,mapbiomas_collection60_integration_v1,2005,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000c,0.8858350951374208,473,mapbiomas_collection60_integration_v1,2005,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000d,0.8302752293577982,218,mapbiomas_collection60_integration_v1,2005,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000e,0.7763578274760383,313,mapbiomas_collection60_integration_v1,2005,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000f,0.8937007874015748,254,mapbiomas_collection60_integration_v1,2005,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000010,0.8440366972477065,109,mapbiomas_collection60_integration_v1,2005,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000011,0.7533875338753387,369,mapbiomas_collection60_integration_v1,2005,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000012,0.7162471395881007,437,mapbiomas_collection60_integration_v1,2005,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000013,0.7900207900207901,962,mapbiomas_collection60_integration_v1,2005,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000014,0.7730829420970265,1278,mapbiomas_collection60_integration_v1,2005,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000015,0.6875,864,mapbiomas_collection60_integration_v1,2005,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000016,0.6303630363036303,303,mapbiomas_collection60_integration_v1,2005,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000017,0.7363636363636363,440,mapbiomas_collection60_integration_v1,2005,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000018,0.9049180327868852,305,mapbiomas_collection60_integration_v1,2005,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000019,0.878682842287695,577,mapbiomas_collection60_integration_v1,2005,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001a,0.7493036211699164,718,mapbiomas_collection60_integration_v1,2005,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001b,0.6599552572706935,448,mapbiomas_collection60_integration_v1,2005,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001c,0.6744791666666666,768,mapbiomas_collection60_integration_v1,2005,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001d,0.7397820163487738,734,mapbiomas_collection60_integration_v1,2005,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001e,0.6641221374045801,1048,mapbiomas_collection60_integration_v1,2005,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001f,0.7135922330097088,412,mapbiomas_collection60_integration_v1,2005,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000020,0.6526717557251909,524,mapbiomas_collection60_integration_v1,2005,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000021,0.6982248520710059,1183,mapbiomas_collection60_integration_v1,2005,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000022,0.6415094339622641,318,mapbiomas_collection60_integration_v1,2005,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000023,0.6430517711171662,367,mapbiomas_collection60_integration_v1,2005,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000024,0.641399416909621,343,mapbiomas_collection60_integration_v1,2005,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000025,0.6880530973451328,452,mapbiomas_collection60_integration_v1,2005,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000000,0.6493738819320215,559,mapbiomas_collection60_integration_v1,2006,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000001,0.6589259796806967,689,mapbiomas_collection60_integration_v1,2006,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000002,0.7712418300653595,918,mapbiomas_collection60_integration_v1,2006,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000003,0.7034632034632035,924,mapbiomas_collection60_integration_v1,2006,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000004,0.7309352517985611,695,mapbiomas_collection60_integration_v1,2006,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000005,0.7570422535211268,284,mapbiomas_collection60_integration_v1,2006,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000006,0.6210826210826211,351,mapbiomas_collection60_integration_v1,2006,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000007,0.8522012578616353,318,mapbiomas_collection60_integration_v1,2006,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000008,0.8915094339622641,636,mapbiomas_collection60_integration_v1,2006,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000009,0.8624338624338624,189,mapbiomas_collection60_integration_v1,2006,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000a,0.868421052631579,304,mapbiomas_collection60_integration_v1,2006,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000b,0.7941176470588235,510,mapbiomas_collection60_integration_v1,2006,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000c,0.8966244725738397,474,mapbiomas_collection60_integration_v1,2006,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000d,0.8173076923076923,208,mapbiomas_collection60_integration_v1,2006,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000e,0.7864077669902912,309,mapbiomas_collection60_integration_v1,2006,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000f,0.8928571428571429,252,mapbiomas_collection60_integration_v1,2006,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000010,0.8348623853211009,109,mapbiomas_collection60_integration_v1,2006,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000011,0.7589041095890411,365,mapbiomas_collection60_integration_v1,2006,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000012,0.7103448275862069,435,mapbiomas_collection60_integration_v1,2006,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000013,0.7893639207507821,959,mapbiomas_collection60_integration_v1,2006,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000014,0.7727272727272727,1276,mapbiomas_collection60_integration_v1,2006,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000015,0.692485549132948,865,mapbiomas_collection60_integration_v1,2006,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000016,0.6402640264026402,303,mapbiomas_collection60_integration_v1,2006,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000017,0.7374429223744292,438,mapbiomas_collection60_integration_v1,2006,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000018,0.9006622516556292,302,mapbiomas_collection60_integration_v1,2006,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000019,0.8782608695652174,575,mapbiomas_collection60_integration_v1,2006,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001a,0.7468531468531469,715,mapbiomas_collection60_integration_v1,2006,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001b,0.6547085201793722,447,mapbiomas_collection60_integration_v1,2006,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001c,0.67578125,768,mapbiomas_collection60_integration_v1,2006,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001d,0.762619372442019,733,mapbiomas_collection60_integration_v1,2006,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001e,0.6717703349282297,1045,mapbiomas_collection60_integration_v1,2006,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001f,0.7201946472019465,411,mapbiomas_collection60_integration_v1,2006,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000020,0.6526717557251909,524,mapbiomas_collection60_integration_v1,2006,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000021,0.7025423728813559,1180,mapbiomas_collection60_integration_v1,2006,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000022,0.6446540880503144,318,mapbiomas_collection60_integration_v1,2006,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000023,0.6539509536784741,367,mapbiomas_collection60_integration_v1,2006,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000024,0.6588921282798834,343,mapbiomas_collection60_integration_v1,2006,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000025,0.6888888888888889,450,mapbiomas_collection60_integration_v1,2006,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000000,0.6499102333931778,557,mapbiomas_collection60_integration_v1,2007,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000001,0.6598837209302325,688,mapbiomas_collection60_integration_v1,2007,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000002,0.7699018538713195,917,mapbiomas_collection60_integration_v1,2007,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000003,0.7024972855591748,921,mapbiomas_collection60_integration_v1,2007,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000004,0.7335243553008596,698,mapbiomas_collection60_integration_v1,2007,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000005,0.7517482517482518,286,mapbiomas_collection60_integration_v1,2007,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000006,0.6164772727272727,352,mapbiomas_collection60_integration_v1,2007,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000007,0.8584905660377359,318,mapbiomas_collection60_integration_v1,2007,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000008,0.8944881889763779,635,mapbiomas_collection60_integration_v1,2007,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000009,0.8548387096774194,186,mapbiomas_collection60_integration_v1,2007,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000a,0.868421052631579,304,mapbiomas_collection60_integration_v1,2007,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000b,0.7984344422700587,511,mapbiomas_collection60_integration_v1,2007,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000c,0.8924050632911392,474,mapbiomas_collection60_integration_v1,2007,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000d,0.8159203980099502,201,mapbiomas_collection60_integration_v1,2007,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000e,0.7840531561461794,301,mapbiomas_collection60_integration_v1,2007,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000f,0.896,250,mapbiomas_collection60_integration_v1,2007,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000010,0.8454545454545455,110,mapbiomas_collection60_integration_v1,2007,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000011,0.7582417582417582,364,mapbiomas_collection60_integration_v1,2007,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000012,0.7126436781609196,435,mapbiomas_collection60_integration_v1,2007,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000013,0.7851929092805006,959,mapbiomas_collection60_integration_v1,2007,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000014,0.7789968652037618,1276,mapbiomas_collection60_integration_v1,2007,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000015,0.6906141367323291,863,mapbiomas_collection60_integration_v1,2007,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000016,0.64,300,mapbiomas_collection60_integration_v1,2007,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000017,0.7413394919168591,433,mapbiomas_collection60_integration_v1,2007,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000018,0.8966666666666666,300,mapbiomas_collection60_integration_v1,2007,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000019,0.8691099476439791,573,mapbiomas_collection60_integration_v1,2007,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001a,0.7496503496503496,715,mapbiomas_collection60_integration_v1,2007,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001b,0.6584269662921348,446,mapbiomas_collection60_integration_v1,2007,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001c,0.681877444589309,767,mapbiomas_collection60_integration_v1,2007,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001d,0.773841961852861,734,mapbiomas_collection60_integration_v1,2007,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001e,0.6714697406340058,1041,mapbiomas_collection60_integration_v1,2007,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001f,0.7177615571776156,411,mapbiomas_collection60_integration_v1,2007,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000020,0.648854961832061,524,mapbiomas_collection60_integration_v1,2007,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000021,0.6981292517006803,1176,mapbiomas_collection60_integration_v1,2007,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000022,0.6446540880503144,318,mapbiomas_collection60_integration_v1,2007,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000023,0.6566757493188011,367,mapbiomas_collection60_integration_v1,2007,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000024,0.6608187134502924,342,mapbiomas_collection60_integration_v1,2007,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000025,0.6875,448,mapbiomas_collection60_integration_v1,2007,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_00000000000000000000,0.645045045045045,555,mapbiomas_collection60_integration_v1,2008,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_00000000000000000001,0.6598540145985401,685,mapbiomas_collection60_integration_v1,2008,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_00000000000000000002,0.7740174672489083,916,mapbiomas_collection60_integration_v1,2008,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_00000000000000000003,0.7026143790849673,918,mapbiomas_collection60_integration_v1,2008,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_00000000000000000004,0.7294964028776978,695,mapbiomas_collection60_integration_v1,2008,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_00000000000000000005,0.743859649122807,285,mapbiomas_collection60_integration_v1,2008,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_00000000000000000006,0.6136363636363636,352,mapbiomas_collection60_integration_v1,2008,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
