system:index,area,class_id,file,territory,year,.geo
6_3_6,249.40059771728525,33,CERRADO_col7_gapfill_incidence_temporal_v1,4.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4_0,376116.45995324844,3,CERRADO_col7_gapfill_incidence_temporal_v1,5.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4_1,5551813.365200024,4,CERRADO_col7_gapfill_incidence_temporal_v1,5.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4_2,26472.244947375537,11,CERRADO_col7_gapfill_incidence_temporal_v1,5.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4_3,581988.902442663,12,CERRADO_col7_gapfill_incidence_temporal_v1,5.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4_4,390274.8540344935,21,CERRADO_col7_gapfill_incidence_temporal_v1,5.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4_5,60091.96281082723,25,CERRADO_col7_gapfill_incidence_temporal_v1,5.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4_6,32279.585017458,33,CERRADO_col7_gapfill_incidence_temporal_v1,5.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5_0,1780649.8228771624,3,CERRADO_col7_gapfill_incidence_temporal_v1,6.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5_1,3369296.892879795,4,CERRADO_col7_gapfill_incidence_temporal_v1,6.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5_2,49125.920676422036,11,CERRADO_col7_gapfill_incidence_temporal_v1,6.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5_3,317873.51156944205,12,CERRADO_col7_gapfill_incidence_temporal_v1,6.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5_4,1318327.5688611586,21,CERRADO_col7_gapfill_incidence_temporal_v1,6.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5_5,48642.58816833508,25,CERRADO_col7_gapfill_incidence_temporal_v1,6.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5_6,55612.89695475471,33,CERRADO_col7_gapfill_incidence_temporal_v1,6.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_6_0,747613.4060415742,3,CERRADO_col7_gapfill_incidence_temporal_v1,7.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_6_1,6219071.900846401,4,CERRADO_col7_gapfill_incidence_temporal_v1,7.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_6_2,40502.6437901303,11,CERRADO_col7_gapfill_incidence_temporal_v1,7.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_6_3,778306.0669641286,12,CERRADO_col7_gapfill_incidence_temporal_v1,7.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_6_4,263983.2879635038,21,CERRADO_col7_gapfill_incidence_temporal_v1,7.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_6_5,45169.398135180316,25,CERRADO_col7_gapfill_incidence_temporal_v1,7.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_6_6,2347.978371258546,33,CERRADO_col7_gapfill_incidence_temporal_v1,7.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_7_0,932521.6892329534,3,CERRADO_col7_gapfill_incidence_temporal_v1,8.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_7_1,3572601.6224501347,4,CERRADO_col7_gapfill_incidence_temporal_v1,8.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_7_2,214098.60477675995,11,CERRADO_col7_gapfill_incidence_temporal_v1,8.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_7_3,2010770.923795553,12,CERRADO_col7_gapfill_incidence_temporal_v1,8.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_7_4,291357.3899382111,21,CERRADO_col7_gapfill_incidence_temporal_v1,8.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_7_5,34693.847809185914,25,CERRADO_col7_gapfill_incidence_temporal_v1,8.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_7_6,8157.468680029306,33,CERRADO_col7_gapfill_incidence_temporal_v1,8.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_8_0,2817840.3834047746,3,CERRADO_col7_gapfill_incidence_temporal_v1,9.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_8_1,3844320.291109101,4,CERRADO_col7_gapfill_incidence_temporal_v1,9.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_8_2,3611017.790753498,11,CERRADO_col7_gapfill_incidence_temporal_v1,9.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_8_3,402023.39112839196,12,CERRADO_col7_gapfill_incidence_temporal_v1,9.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_8_4,1801559.5643387851,21,CERRADO_col7_gapfill_incidence_temporal_v1,9.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_8_5,38279.4687724243,25,CERRADO_col7_gapfill_incidence_temporal_v1,9.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_8_6,138684.57359776096,33,CERRADO_col7_gapfill_incidence_temporal_v1,9.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_9_0,2113635.324729492,3,CERRADO_col7_gapfill_incidence_temporal_v1,10.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_9_1,5326637.924181273,4,CERRADO_col7_gapfill_incidence_temporal_v1,10.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_9_2,110214.06293432075,11,CERRADO_col7_gapfill_incidence_temporal_v1,10.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_9_3,472039.6929531863,12,CERRADO_col7_gapfill_incidence_temporal_v1,10.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_9_4,5531732.6416209545,21,CERRADO_col7_gapfill_incidence_temporal_v1,10.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_9_5,48471.54598943486,25,CERRADO_col7_gapfill_incidence_temporal_v1,10.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_9_6,34635.54977030718,33,CERRADO_col7_gapfill_incidence_temporal_v1,10.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_10_0,291841.1758686144,3,CERRADO_col7_gapfill_incidence_temporal_v1,11.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_10_1,2174841.9615754425,4,CERRADO_col7_gapfill_incidence_temporal_v1,11.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_10_2,45020.07329454947,11,CERRADO_col7_gapfill_incidence_temporal_v1,11.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_10_3,1070143.8045874366,12,CERRADO_col7_gapfill_incidence_temporal_v1,11.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_10_4,1445546.6277576184,21,CERRADO_col7_gapfill_incidence_temporal_v1,11.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_10_5,44739.830707495035,25,CERRADO_col7_gapfill_incidence_temporal_v1,11.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_10_6,4682.434336614994,33,CERRADO_col7_gapfill_incidence_temporal_v1,11.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_11_0,717307.772564183,3,CERRADO_col7_gapfill_incidence_temporal_v1,12.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_11_1,4641985.343099618,4,CERRADO_col7_gapfill_incidence_temporal_v1,12.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_11_2,71804.0465059507,11,CERRADO_col7_gapfill_incidence_temporal_v1,12.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_11_3,148787.99821061172,12,CERRADO_col7_gapfill_incidence_temporal_v1,12.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_11_4,1178001.7269097369,21,CERRADO_col7_gapfill_incidence_temporal_v1,12.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_11_5,40275.10550898417,25,CERRADO_col7_gapfill_incidence_temporal_v1,12.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_11_6,33794.16783480831,33,CERRADO_col7_gapfill_incidence_temporal_v1,12.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_12_0,152984.12688714525,3,CERRADO_col7_gapfill_incidence_temporal_v1,13.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_12_1,4039402.0681398273,4,CERRADO_col7_gapfill_incidence_temporal_v1,13.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_12_2,38915.56652310191,11,CERRADO_col7_gapfill_incidence_temporal_v1,13.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_12_3,609111.8047388534,12,CERRADO_col7_gapfill_incidence_temporal_v1,13.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_12_4,426779.2222597873,21,CERRADO_col7_gapfill_incidence_temporal_v1,13.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_12_5,59010.074613460856,25,CERRADO_col7_gapfill_incidence_temporal_v1,13.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_12_6,3875.4345372986068,33,CERRADO_col7_gapfill_incidence_temporal_v1,13.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_13_0,440533.7260078428,3,CERRADO_col7_gapfill_incidence_temporal_v1,14.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_13_1,6773682.731655931,4,CERRADO_col7_gapfill_incidence_temporal_v1,14.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_13_2,172150.43637695943,11,CERRADO_col7_gapfill_incidence_temporal_v1,14.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_13_3,2124239.886685176,12,CERRADO_col7_gapfill_incidence_temporal_v1,14.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_13_4,1523005.3497236287,21,CERRADO_col7_gapfill_incidence_temporal_v1,14.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_13_5,46008.1013566467,25,CERRADO_col7_gapfill_incidence_temporal_v1,14.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_13_6,16773.50681136462,33,CERRADO_col7_gapfill_incidence_temporal_v1,14.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_14_0,978595.1294751106,3,CERRADO_col7_gapfill_incidence_temporal_v1,15.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_14_1,1831503.0548015146,4,CERRADO_col7_gapfill_incidence_temporal_v1,15.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_14_2,32855.12989081414,11,CERRADO_col7_gapfill_incidence_temporal_v1,15.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_14_3,307325.29553995625,12,CERRADO_col7_gapfill_incidence_temporal_v1,15.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_14_4,2644214.4367138995,21,CERRADO_col7_gapfill_incidence_temporal_v1,15.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_14_5,67799.92222740954,25,CERRADO_col7_gapfill_incidence_temporal_v1,15.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_14_6,14700.994079357788,33,CERRADO_col7_gapfill_incidence_temporal_v1,15.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_15_0,886476.3601842036,3,CERRADO_col7_gapfill_incidence_temporal_v1,16.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_15_1,2480844.3364847563,4,CERRADO_col7_gapfill_incidence_temporal_v1,16.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_15_2,46350.38359499517,11,CERRADO_col7_gapfill_incidence_temporal_v1,16.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_15_3,163270.74647270705,12,CERRADO_col7_gapfill_incidence_temporal_v1,16.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_15_4,1571163.7498919135,21,CERRADO_col7_gapfill_incidence_temporal_v1,16.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_15_5,33745.23413969745,25,CERRADO_col7_gapfill_incidence_temporal_v1,16.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_15_6,6061.3081269409095,33,CERRADO_col7_gapfill_incidence_temporal_v1,16.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_16_0,1420398.3923464634,3,CERRADO_col7_gapfill_incidence_temporal_v1,17.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_16_1,3093276.2191410605,4,CERRADO_col7_gapfill_incidence_temporal_v1,17.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_16_2,104283.48584747153,11,CERRADO_col7_gapfill_incidence_temporal_v1,17.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_16_3,197740.70962380935,12,CERRADO_col7_gapfill_incidence_temporal_v1,17.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_16_4,1272332.4896313187,21,CERRADO_col7_gapfill_incidence_temporal_v1,17.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_16_5,48069.65206389872,25,CERRADO_col7_gapfill_incidence_temporal_v1,17.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_16_6,21271.986976361,33,CERRADO_col7_gapfill_incidence_temporal_v1,17.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_17_0,6585809.86220648,3,CERRADO_col7_gapfill_incidence_temporal_v1,18.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_17_1,3999796.831593555,4,CERRADO_col7_gapfill_incidence_temporal_v1,18.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_17_2,128748.75265459568,11,CERRADO_col7_gapfill_incidence_temporal_v1,18.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_17_3,1336840.746829628,12,CERRADO_col7_gapfill_incidence_temporal_v1,18.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_17_4,2316804.0558359404,21,CERRADO_col7_gapfill_incidence_temporal_v1,18.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_17_5,95047.10518270268,25,CERRADO_col7_gapfill_incidence_temporal_v1,18.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_17_6,18234.438975085453,33,CERRADO_col7_gapfill_incidence_temporal_v1,18.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_18_0,642333.7740355683,3,CERRADO_col7_gapfill_incidence_temporal_v1,19.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_18_1,1678437.687128072,4,CERRADO_col7_gapfill_incidence_temporal_v1,19.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_18_2,116845.11813061076,11,CERRADO_col7_gapfill_incidence_temporal_v1,19.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_18_3,194316.32810012557,12,CERRADO_col7_gapfill_incidence_temporal_v1,19.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_18_4,2444299.214786178,21,CERRADO_col7_gapfill_incidence_temporal_v1,19.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_18_5,51333.98121804208,25,CERRADO_col7_gapfill_incidence_temporal_v1,19.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_18_6,11704.734666491671,33,CERRADO_col7_gapfill_incidence_temporal_v1,19.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_19_0,419578.39272980817,3,CERRADO_col7_gapfill_incidence_temporal_v1,20.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_19_1,2670158.205113985,4,CERRADO_col7_gapfill_incidence_temporal_v1,20.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_19_2,119502.34605699165,11,CERRADO_col7_gapfill_incidence_temporal_v1,20.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_19_3,200516.67630313715,12,CERRADO_col7_gapfill_incidence_temporal_v1,20.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_19_4,2277637.8040732285,21,CERRADO_col7_gapfill_incidence_temporal_v1,20.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_19_5,38493.65747366936,25,CERRADO_col7_gapfill_incidence_temporal_v1,20.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_19_6,7210.833329626468,33,CERRADO_col7_gapfill_incidence_temporal_v1,20.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_20_0,859473.2164205646,3,CERRADO_col7_gapfill_incidence_temporal_v1,21.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_20_1,444711.25094052224,4,CERRADO_col7_gapfill_incidence_temporal_v1,21.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_20_2,327915.11200628383,11,CERRADO_col7_gapfill_incidence_temporal_v1,21.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_20_3,107501.04168347649,12,CERRADO_col7_gapfill_incidence_temporal_v1,21.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_20_4,6633305.6201902535,21,CERRADO_col7_gapfill_incidence_temporal_v1,21.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_20_5,33819.09558922114,25,CERRADO_col7_gapfill_incidence_temporal_v1,21.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_20_6,79794.17139739927,33,CERRADO_col7_gapfill_incidence_temporal_v1,21.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_21_0,552753.0640559349,3,CERRADO_col7_gapfill_incidence_temporal_v1,22.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_21_1,807807.6465905813,4,CERRADO_col7_gapfill_incidence_temporal_v1,22.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_21_2,67231.29040072602,11,CERRADO_col7_gapfill_incidence_temporal_v1,22.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_21_3,70371.97841898358,12,CERRADO_col7_gapfill_incidence_temporal_v1,22.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_21_4,1662593.5139695262,21,CERRADO_col7_gapfill_incidence_temporal_v1,22.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_21_5,9199.537508471649,25,CERRADO_col7_gapfill_incidence_temporal_v1,22.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_21_6,3313.764766955561,33,CERRADO_col7_gapfill_incidence_temporal_v1,22.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_22_0,665050.977877274,3,CERRADO_col7_gapfill_incidence_temporal_v1,23.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_22_1,733252.4528801851,4,CERRADO_col7_gapfill_incidence_temporal_v1,23.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_22_2,230772.17538886543,11,CERRADO_col7_gapfill_incidence_temporal_v1,23.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_22_3,217.55340746459956,12,CERRADO_col7_gapfill_incidence_temporal_v1,23.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_22_4,3676903.5682498273,21,CERRADO_col7_gapfill_incidence_temporal_v1,23.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_22_5,15826.566374914551,25,CERRADO_col7_gapfill_incidence_temporal_v1,23.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_22_6,91874.06083011063,33,CERRADO_col7_gapfill_incidence_temporal_v1,23.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_23_0,1629102.2352314412,3,CERRADO_col7_gapfill_incidence_temporal_v1,24.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_23_1,1378526.962840861,4,CERRADO_col7_gapfill_incidence_temporal_v1,24.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_23_2,140325.91336825478,11,CERRADO_col7_gapfill_incidence_temporal_v1,24.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_23_3,191417.34987258445,12,CERRADO_col7_gapfill_incidence_temporal_v1,24.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_23_4,2201522.829829464,21,CERRADO_col7_gapfill_incidence_temporal_v1,24.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_23_5,10370.878038488727,25,CERRADO_col7_gapfill_incidence_temporal_v1,24.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_23_6,4733.153520898439,33,CERRADO_col7_gapfill_incidence_temporal_v1,24.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_24_0,666828.5655107226,3,CERRADO_col7_gapfill_incidence_temporal_v1,25.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_24_1,161091.12033228533,4,CERRADO_col7_gapfill_incidence_temporal_v1,25.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_24_2,60023.689878362806,11,CERRADO_col7_gapfill_incidence_temporal_v1,25.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_24_3,40823.85997266199,12,CERRADO_col7_gapfill_incidence_temporal_v1,25.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_24_4,1680700.207538694,21,CERRADO_col7_gapfill_incidence_temporal_v1,25.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_24_5,26915.943436443402,25,CERRADO_col7_gapfill_incidence_temporal_v1,25.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_24_6,1093.1108731933598,33,CERRADO_col7_gapfill_incidence_temporal_v1,25.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_25_0,516604.43263716483,3,CERRADO_col7_gapfill_incidence_temporal_v1,26.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_25_1,160836.51491025247,4,CERRADO_col7_gapfill_incidence_temporal_v1,26.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_25_2,122025.81449932574,11,CERRADO_col7_gapfill_incidence_temporal_v1,26.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_25_3,49944.4042481447,12,CERRADO_col7_gapfill_incidence_temporal_v1,26.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_25_4,3680102.8350366936,21,CERRADO_col7_gapfill_incidence_temporal_v1,26.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_25_5,25841.796742431547,25,CERRADO_col7_gapfill_incidence_temporal_v1,26.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_25_6,6453.347449932861,33,CERRADO_col7_gapfill_incidence_temporal_v1,26.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_26_0,498647.1225876643,3,CERRADO_col7_gapfill_incidence_temporal_v1,27.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_26_1,433866.2162543671,4,CERRADO_col7_gapfill_incidence_temporal_v1,27.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_26_2,119481.17894902742,11,CERRADO_col7_gapfill_incidence_temporal_v1,27.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_26_3,39671.44432681881,12,CERRADO_col7_gapfill_incidence_temporal_v1,27.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_26_4,1890003.5173225997,21,CERRADO_col7_gapfill_incidence_temporal_v1,27.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_26_5,7565.949586126712,25,CERRADO_col7_gapfill_incidence_temporal_v1,27.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_26_6,12328.659196606359,33,CERRADO_col7_gapfill_incidence_temporal_v1,27.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_27_0,240104.6111194418,3,CERRADO_col7_gapfill_incidence_temporal_v1,28.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_27_1,1683302.930272233,4,CERRADO_col7_gapfill_incidence_temporal_v1,28.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_27_2,24855.388644299383,11,CERRADO_col7_gapfill_incidence_temporal_v1,28.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_27_3,147982.95974547282,12,CERRADO_col7_gapfill_incidence_temporal_v1,28.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_27_4,1302454.5316417823,21,CERRADO_col7_gapfill_incidence_temporal_v1,28.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_27_5,20967.258662957665,25,CERRADO_col7_gapfill_incidence_temporal_v1,28.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_27_6,10150.536630609158,33,CERRADO_col7_gapfill_incidence_temporal_v1,28.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_28_0,635004.9399352393,3,CERRADO_col7_gapfill_incidence_temporal_v1,29.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_28_1,2324857.977112903,4,CERRADO_col7_gapfill_incidence_temporal_v1,29.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_28_2,99665.59831565605,11,CERRADO_col7_gapfill_incidence_temporal_v1,29.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_28_3,639151.858692075,12,CERRADO_col7_gapfill_incidence_temporal_v1,29.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_28_4,2589670.2704998865,21,CERRADO_col7_gapfill_incidence_temporal_v1,29.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_28_5,43052.30195889897,25,CERRADO_col7_gapfill_incidence_temporal_v1,29.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_28_6,9011.503031396482,33,CERRADO_col7_gapfill_incidence_temporal_v1,29.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_29_0,713930.618504721,3,CERRADO_col7_gapfill_incidence_temporal_v1,30.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_29_1,764155.0471492666,4,CERRADO_col7_gapfill_incidence_temporal_v1,30.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_29_2,39306.89715288681,11,CERRADO_col7_gapfill_incidence_temporal_v1,30.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_29_3,351839.36829393194,12,CERRADO_col7_gapfill_incidence_temporal_v1,30.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_29_4,2643342.866993368,21,CERRADO_col7_gapfill_incidence_temporal_v1,30.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_29_5,90482.08874024423,25,CERRADO_col7_gapfill_incidence_temporal_v1,30.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_29_6,44386.21642179269,33,CERRADO_col7_gapfill_incidence_temporal_v1,30.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_30_0,181667.38456026957,3,CERRADO_col7_gapfill_incidence_temporal_v1,31.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_30_1,42833.408836996474,4,CERRADO_col7_gapfill_incidence_temporal_v1,31.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_30_2,11450.667405126926,11,CERRADO_col7_gapfill_incidence_temporal_v1,31.0,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
