system:index,area,class_id,territory,year,.geo
11_0_22,4921.896565270989,48,1,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0_23,105568.09312808252,62,1,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_0,63.27796773681639,0,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_1,1.0215117052000472E7,3,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_2,3.09283969630167E7,4,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_3,65677.92800497956,5,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_4,60652.02325628646,9,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_5,2032632.7590438044,11,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_6,5927173.278741529,12,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_7,7216914.647540703,15,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_8,17683.068122466404,20,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_9,1689492.1515168524,21,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_10,108418.14892601395,23,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_11,103588.10423181174,24,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_12,218363.3942297847,25,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_13,18290.211269372398,29,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_14,1291.3911684509344,30,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_15,27.68044808349604,31,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_16,7503.521792529296,32,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_17,412754.9342483966,33,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_18,3116685.5083236964,39,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_19,48034.5849142648,40,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_20,707006.8807373261,41,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_21,14675.606880596895,46,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_22,2396.595664739994,48,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0_23,87831.96677221605,62,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_0,51.31393978271484,0,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_1,1.0157622617000116E7,3,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_2,3.0373092233549975E7,4,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_3,65927.68357451646,5,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_4,124851.99015894838,9,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_5,2025896.3224699828,11,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_6,5881463.703329895,12,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_7,7442600.629863575,15,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_8,22935.400649861636,20,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_9,1729839.0168456184,21,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_10,107964.85890695882,23,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_11,107541.8553812321,24,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_12,242583.99369653885,25,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_13,18290.87165372908,29,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_14,1316.9358274597232,30,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_15,34.55590973510737,31,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_16,7447.97753543703,32,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_17,402971.01516301464,33,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_18,3241236.224333941,39,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_19,52610.678551294775,40,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_20,938606.0492863203,41,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_21,14238.711601019306,46,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_22,2549.675601477052,48,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_23,38997.363989172285,62,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_0,33.62727840576172,0,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_1,1.0131703566637754E7,3,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_2,2.996558731856353E7,4,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_3,66283.85328467896,5,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_4,129505.5634715949,9,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_5,2022344.5396057882,11,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_6,5859020.8611500105,12,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_7,7697887.686129699,15,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_8,23879.061139341316,20,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_9,1672393.8774188766,21,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_10,107075.52426501148,23,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_11,110530.16683728689,24,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_12,264008.37255489535,25,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_13,18290.27702692855,29,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_14,1341.5814597961496,30,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_15,37.234632617187394,31,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_16,7366.797276483177,32,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_17,401140.757957485,33,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_18,3608695.3118841974,39,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_19,68014.74658865549,40,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_20,759662.7289110853,41,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_21,14031.611080401632,46,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_22,1639.472118786622,48,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0_23,70197.1415463621,62,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_0,27.904741931152344,0,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_1,1.0118757056717288E7,3,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_2,2.964053948896176E7,4,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_3,66260.40627261816,5,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_4,133478.01772747876,9,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_5,2015901.0259107705,11,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_6,5836276.385211079,12,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_7,7899992.068453006,15,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_8,22098.91734376221,20,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_9,1587059.2605007952,21,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_10,106496.69588120456,23,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_11,112632.90507791165,24,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_12,253476.58816900637,25,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_13,18285.723645062102,29,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_14,1354.7362328186098,30,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_15,37.50251417846668,31,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_16,7296.158296466092,32,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_17,399160.7851389246,33,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_18,4122877.656232067,39,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_19,78444.98400834027,40,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_20,485937.001171823,41,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_21,13335.7270566345,46,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_22,1550.1758477111823,48,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0_23,79394.50770678686,62,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_0,28.61912610473633,0,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_1,1.0098414408833303E7,3,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_2,2.944978275152851E7,4,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_3,66220.67270339196,5,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_4,134578.4715436043,9,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_5,2015886.55781737,11,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_6,5811683.077980821,12,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_7,7968560.91344005,15,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_8,25331.225820836862,20,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_9,1560913.1323291052,21,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_10,106589.97546737749,23,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_11,114361.90852747821,24,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_12,244448.2542788384,25,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_13,18288.411004247886,29,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_14,1384.074430352789,30,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_15,34.198699212646396,31,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_16,7238.2009342468555,32,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_17,395429.01832871285,33,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_18,4496062.646726722,39,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_19,90111.49521121498,40,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_20,343269.5378139762,41,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_21,13750.940623657203,46,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_22,1972.0025168823267,48,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0_23,36331.18313387453,62,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_0,29.691660278320317,0,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_1,1.010056214185984E7,3,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_2,2.933051797807812E7,4,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_3,66095.631749498,5,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_4,149165.89655722136,9,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_5,2018477.2675686232,11,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_6,5774816.375485478,12,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_7,7867647.736094335,15,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_8,19670.973883057188,20,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_9,1556524.4822411903,21,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_10,105081.01985749468,23,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_11,115895.78648197645,24,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_12,231654.17376048604,25,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_13,18294.612235711505,29,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_14,1408.9509240173397,30,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_15,25.53741930541983,31,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_16,7219.087969195572,32,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_17,394795.28321562737,33,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_18,4676161.064330918,39,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_19,92726.03468396197,40,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_20,363277.00707580004,41,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_21,13914.18405942991,46,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_22,1729.1202648376493,48,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_23,94981.64136371895,62,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_0,40.140998504638674,0,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_1,1.0114406324731018E7,3,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_2,2.922645653850279E7,4,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_3,66042.13569324199,5,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_4,151512.31721953256,9,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_5,2020080.9814963385,11,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_6,5734694.332363108,12,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_7,7749393.665313187,15,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_8,26108.136827892326,20,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_9,1619605.2638276368,21,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_10,104885.16104091234,23,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_11,118357.31716352541,24,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_12,232892.4743815791,25,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_13,18296.62129996322,29,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_14,1426.0596218750063,30,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_15,7.589790350341808,31,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_16,7233.014909008805,32,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_17,399789.86452411144,33,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_18,4787699.750194699,39,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_19,98023.44280993484,40,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_20,411959.63220592705,41,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_21,13026.710418200677,46,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_22,1992.004933752441,48,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_23,96742.19855334886,62,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_0,53.45093527832031,0,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_1,1.0154837878440706E7,3,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_2,2.9135900980320465E7,4,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_3,66115.98914936358,5,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_4,169747.87541562613,9,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_5,2024595.2007880511,11,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_6,5702791.843518504,12,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_7,7646351.717596302,15,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_8,23066.038554310013,20,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_9,1687163.7613937105,21,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_10,100932.79750797214,23,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_11,119483.9867853394,24,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_12,226000.2995499318,25,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_13,18295.561168176107,29,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_14,1441.8572380065973,30,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_15,7.411206121826184,31,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_16,7272.844811474624,32,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_17,398054.6365101335,33,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_18,4950896.999033399,39,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_19,100942.36510334167,40,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_20,380349.92453964334,41,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_21,12877.8895845642,46,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_22,5451.477280773901,48,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_23,68038.89238910718,62,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_0,165.35308603515625,0,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_1,1.0209860188078128E7,3,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_2,2.9025478119639564E7,4,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_3,66191.01090486904,5,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_4,176348.09411828895,9,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_5,2035521.9938260731,11,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_6,5684401.731023413,12,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_7,7593984.916479016,15,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_8,24230.035204693548,20,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_9,1702589.4851453307,21,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_10,98488.48945239365,23,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_11,119777.80828287352,24,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_12,219027.19780359973,25,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_13,18297.694644763025,29,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_14,1457.2840882507385,30,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_15,7.321914471435559,31,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_16,7283.204368017591,32,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_17,397145.08374825044,33,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_18,4802191.07186616,39,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_19,108411.95629844743,40,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_20,518624.96779188723,41,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_21,13721.650733941631,46,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_22,20731.919324530074,48,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0_23,156735.100997367,62,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_0,141.7749329711914,0,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_1,1.0275404715597749E7,3,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_2,2.884302553268094E7,4,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_3,66446.41186197897,5,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_4,182340.03136735453,9,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_5,2055323.7006591538,11,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_6,5681734.770104406,12,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_7,7482885.090328439,15,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_8,23805.27236008903,20,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_9,1907942.6497279252,21,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_10,98475.72678949634,23,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_11,123536.28398553473,24,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_12,218841.681456298,25,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_13,18297.895909594565,29,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_14,1454.447092919928,30,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_15,7.23262332763673,31,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_16,7266.325163775653,32,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_17,386081.6513184235,33,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_18,4897829.220225178,39,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_19,104287.54237366567,40,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_20,436521.89453873946,41,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_21,13665.90350978392,46,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_22,20755.923673413134,48,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0_23,154600.00053940588,62,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
