system:index,area,class_id,territory,year,.geo
0_15_4,0.6929388051147461,219,16,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_5,63.371345036682044,1212,16,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_6,22.632659669250476,1213,16,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_7,368.6161555459569,1214,16,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_8,0.3694084715576172,2223,16,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_9,67.76364913842795,2224,16,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_10,13.553955511535664,2234,16,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_11,1.8656989251098526,13123,16,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_12,74.70039097613493,13124,16,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_13,66.01035391845701,13134,16,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_14,0.35125704034423827,23234,16,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_15,3.746896292968751,141234,16,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_0,1277.3089751776834,211,17,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_1,743.5359393680484,212,17,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_2,3237.0099612814984,213,17,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_3,3071.82364367644,214,17,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_4,0.010946788208007813,219,17,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_5,235.81021742759793,1212,17,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_6,985.3855446984896,1213,17,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_7,853.8402579288947,1214,17,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_8,447.42661814880466,2223,17,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_9,584.0067186185337,2224,17,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_10,2182.1832405087825,2234,17,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_11,331.90306860229464,13123,17,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_12,559.0953090219148,13124,17,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_13,2215.7779131685597,13134,17,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_14,1564.0614176423826,23234,17,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_15,4094.564343815192,141234,17,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_0,441.6906061047357,211,18,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1,72.28172149499551,212,18,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_2,398.4159468914179,213,18,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_3,923.7759956658876,214,18,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_4,7.307343834716762,1212,18,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_5,149.0394386139527,1213,18,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_6,226.89591258563226,1214,18,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_7,8.039446064819298,2223,18,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_8,26.435456384155234,2224,18,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_9,102.49558559057624,2234,18,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_10,6.173657731445295,13123,18,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_11,22.28308907263161,13124,18,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_12,126.08005476617427,13134,18,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_13,9.394229871154812,23234,18,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_14,16.90309432611083,141234,18,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_0,451.77756613909906,211,19,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_1,719.3604401740467,212,19,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_2,178.7437255070799,213,19,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_3,383.17942143872,214,19,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_4,0.1871179692993164,219,19,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_5,24.360593159606896,1212,19,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_6,52.34060017340092,1213,19,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
